Id,Weekly_Sales
25_92_2013-06-28,9064.752702833564
25_92_2013-07-05,3416.9637839696215
25_92_2013-07-12,16932.83087383689
25_92_2013-07-19,29830.81610853438
25_92_2013-07-26,24207.08744859773
25_93_2012-11-02,19876.53964769541
25_93_2012-11-09,13908.790504720857
25_93_2012-11-16,3803.6360311302687
25_93_2012-11-23,24855.215543103444
25_93_2012-11-30,9854.16722680624
25_93_2012-12-07,22759.666593185553
25_93_2012-12-14,8819.18054720854
25_93_2012-12-21,561.913541466077
25_93_2012-12-28,4475.71220208185
25_93_2013-01-04,5052.488101889678
25_93_2013-01-11,6194.456512186149
25_93_2013-01-18,16356.011098187975
25_93_2013-01-25,2111.125486506507
25_93_2013-02-01,6287.182676180065
25_93_2013-02-08,2619.688456915087
25_93_2013-02-15,861.454738853101
25_93_2013-02-22,362.9927166642519
25_93_2013-03-01,3869.822857473582
25_93_2013-03-08,2631.1370845848032
25_93_2013-03-15,1200.2778043924468
25_93_2013-03-22,4390.416688539686
25_93_2013-03-29,2514.1435071692795
25_93_2013-04-05,13789.446473453749
25_93_2013-04-12,2223.2973723316913
25_93_2013-04-19,1426.22494499179
25_93_2013-04-26,2785.21392136082
25_93_2013-05-03,41694.77033784893
25_93_2013-05-10,43840.066298645324
25_93_2013-05-17,930.3638068994052
25_93_2013-05-24,6313.224030172413
25_93_2013-05-31,3621.798382512979
25_93_2013-06-07,22899.225996715933
25_93_2013-06-14,11702.990901040068
25_93_2013-06-21,2209.053633147053
25_93_2013-06-28,1300.7320142305525
25_93_2013-07-05,4122.748693965518
25_93_2013-07-12,2593.969623152709
25_93_2013-07-19,850.9869836372807
25_93_2013-07-26,239.6384785523766
25_94_2012-11-02,224.80710808806006
25_94_2012-11-09,6919.7847601601015
25_94_2012-11-16,3392.243414800717
25_94_2012-11-23,30738.8305771757
25_94_2012-11-30,11240.821284688016
25_94_2012-12-07,8625.491761904763
25_94_2012-12-14,516.37403817734
25_94_2012-12-21,9154.675241652985
25_94_2012-12-28,11558.583435818493
25_94_2013-01-04,213.7205041050903
25_94_2013-01-11,3318.6527563716054
25_94_2013-01-18,7619.342460933225
25_94_2013-01-25,11469.928934113299
25_94_2013-02-01,8489.418502873561
25_94_2013-02-08,40557.3294051724
25_94_2013-02-15,1017.9288643951828
25_94_2013-02-22,5433.799405377669
25_94_2013-03-01,49269.184911535325
25_94_2013-03-08,2735.945257252326
25_94_2013-03-15,1581.3710852490422
25_94_2013-03-22,13666.19001600986
25_94_2013-03-29,39710.497647578
25_94_2013-04-05,13043.340721674878
25_94_2013-04-12,20461.33965502752
25_94_2013-04-19,8761.839922619045
25_94_2013-04-26,3099.1090952380946
25_94_2013-05-03,15607.459419129722
25_94_2013-05-10,29241.633743870043
25_94_2013-05-17,18651.027116923633
25_94_2013-05-24,19333.130313013135
25_94_2013-05-31,16929.668950674102
25_94_2013-06-07,3323.095933908045
25_94_2013-06-14,25333.00650841544
25_94_2013-06-21,8569.708656403942
25_94_2013-06-28,20878.71589449918
25_94_2013-07-05,9115.181840722496
25_94_2013-07-12,652.1213210180624
25_94_2013-07-19,4271.975328645515
25_94_2013-07-26,5123.812354455282
25_95_2012-11-02,6518.76605686076
25_95_2012-11-09,16231.277969551285
25_95_2012-11-16,2180.089275288564
25_95_2012-11-23,6366.218272374932
25_95_2012-11-30,2513.912158959211
25_95_2012-12-07,764.5802034463243
25_95_2012-12-14,329.3932167394386
25_95_2012-12-21,3603.29927056448
25_95_2012-12-28,2715.17698941561
25_95_2013-01-04,1543.228215311987
25_95_2013-01-11,4149.682587938065
25_95_2013-01-18,2423.1210520175255
25_95_2013-01-25,12590.23179488232
25_95_2013-02-01,1844.7021339627806
25_95_2013-02-08,1057.578838259442
25_95_2013-02-15,2756.1073668770878
25_95_2013-02-22,38765.772248631634
25_95_2013-03-01,42354.78690188834
25_95_2013-03-08,784.6404219286461
25_95_2013-03-15,5610.670193555007
25_95_2013-03-22,3614.1452473044687
25_95_2013-03-29,20702.45229351395
25_95_2013-04-05,11454.292714646917
25_95_2013-04-12,2285.6542910433345
25_95_2013-04-19,1255.4832794590748
25_95_2013-04-26,39.34576013285667
25_95_2013-05-03,3865.917336412152
25_95_2013-05-10,1396.9414420933472
25_95_2013-05-17,769.4256920618988
25_95_2013-05-24,228.4964942579814
25_95_2013-05-31,196.53419248042698
25_95_2013-06-07,6624.445236453202
25_95_2013-06-14,2856.042176518883
25_95_2013-06-21,29342.7347085386
25_95_2013-06-28,11416.82317138752
25_95_2013-07-05,8477.641328407224
25_95_2013-07-12,464.26807361795295
25_95_2013-07-19,9163.562835591132
25_95_2013-07-26,11629.254620279145
25_97_2012-11-02,148.70100246305418
25_97_2012-11-09,3146.566879310345
25_97_2012-11-16,7462.087126163109
25_97_2012-11-23,10978.331964080462
25_97_2012-11-30,8399.371066912967
25_97_2012-12-07,40836.36932635469
25_97_2012-12-14,1122.625300629447
25_97_2012-12-21,5246.501700738918
25_97_2012-12-28,48042.289127120974
25_97_2013-01-04,2689.166990010947
25_97_2013-01-11,1521.4773649425292
25_97_2013-01-18,14405.311824165292
25_97_2013-01-25,39262.873206896555
25_97_2013-02-01,14109.285258004928
25_97_2013-02-08,21276.812286311382
25_97_2013-02-15,8661.93252948823
25_97_2013-02-22,2870.787726327313
25_97_2013-03-01,13383.8978862955
25_97_2013-03-08,29784.654039467525
25_97_2013-03-15,17499.258814337965
25_97_2013-03-22,20911.491018402277
25_97_2013-03-29,11606.72775495099
25_97_2013-04-05,3545.9315615079363
25_97_2013-04-12,25201.78287453352
25_97_2013-04-19,9852.848418924466
25_97_2013-04-26,16266.526988505748
25_97_2013-05-03,9724.308948877695
25_97_2013-05-10,662.9379515329817
25_97_2013-05-17,4366.870874511449
25_97_2013-05-24,5063.900587729481
25_97_2013-05-31,6487.597202667337
25_97_2013-06-07,15869.556524706853
25_97_2013-06-14,2310.596186649447
25_97_2013-06-21,6414.198167498848
25_97_2013-06-28,2755.3273104474542
25_97_2013-07-05,834.854813862131
25_97_2013-07-12,331.0460073891625
25_97_2013-07-19,3648.45058631844
25_97_2013-07-26,2551.0367528483944
25_98_2012-11-02,1632.3048930623975
25_98_2012-11-09,4026.53288185509
25_98_2012-11-16,2802.743184371318
25_98_2012-11-23,10766.796613710998
25_98_2012-11-30,1589.3405543737872
25_98_2012-12-07,568.488593372145
25_98_2012-12-14,2978.0234074856426
25_98_2012-12-21,42841.00787588944
25_98_2012-12-28,44884.2130289409
25_98_2013-01-04,1239.6237990558293
25_98_2013-01-11,5784.831262315271
25_98_2013-01-18,3535.824813135773
25_98_2013-01-25,19229.79325759441
25_98_2013-02-01,11458.665059538307
25_98_2013-02-08,2125.6808287179038
25_98_2013-02-15,1324.067406826393
25_98_2013-02-22,27.324551297391483
25_98_2013-03-01,3788.2849759852224
25_98_2013-03-08,1332.9835543956965
25_98_2013-03-15,938.9228890220269
25_98_2013-03-22,217.15304401944738
25_98_2013-03-29,184.16976037643784
25_98_2013-04-05,6317.331922413794
25_98_2013-04-12,3390.375782136899
25_98_2013-04-19,30081.794717296118
25_98_2013-04-26,13415.90056486043
25_98_2013-05-03,8687.890914750957
25_98_2013-05-10,534.6149882320744
25_98_2013-05-17,9264.954649014782
25_98_2013-05-24,11503.680283519645
25_98_2013-05-31,208.75926659690543
25_98_2013-06-07,3502.2166606876995
25_98_2013-06-14,7049.433033251234
25_98_2013-06-21,11584.331701354682
25_98_2013-06-28,8162.3078674055805
25_98_2013-07-05,42049.71010960591
25_98_2013-07-12,1075.6508641215107
25_98_2013-07-19,5244.8275940812055
25_98_2013-07-26,47181.42848145869
25_99_2012-11-30,2716.26661001642
25_99_2012-12-21,1418.730069786535
26_1_2012-11-02,28981.962005131358
26_1_2012-11-09,28007.86069458128
26_1_2012-11-16,6100.647680008207
26_1_2012-11-23,26448.65708292282
26_1_2012-11-30,17635.454472547208
26_1_2012-12-07,3954.8392504105086
26_1_2012-12-14,17765.71456355646
26_1_2012-12-21,31507.44322222223
26_1_2012-12-28,17817.450490484658
26_1_2013-01-04,10329.354861073794
26_1_2013-01-11,14656.134047813503
26_1_2013-01-18,4291.796270114943
26_1_2013-01-25,22790.865100574716
26_1_2013-02-01,10767.388181444992
26_1_2013-02-08,3965.055441503581
26_1_2013-02-15,9186.102670771757
26_1_2013-02-22,9975.637212296324
26_1_2013-03-01,1513.419646486281
26_1_2013-03-08,3155.7882664752346
26_1_2013-03-15,5570.376124754035
26_1_2013-03-22,6106.750736234857
26_1_2013-03-29,15504.600748181667
26_1_2013-04-05,3207.2185882272456
26_1_2013-04-12,8009.2695604453975
26_1_2013-04-19,4868.967866428879
26_1_2013-04-26,1385.2444166666667
26_1_2013-05-03,447.7121112479474
26_1_2013-05-10,3738.0533814313085
26_1_2013-05-17,1930.8706167461303
26_1_2013-05-24,1531.3215906436437
26_1_2013-05-31,3497.0428525675748
26_1_2013-06-07,3337.6794170113244
26_1_2013-06-14,8149.418951970441
26_1_2013-06-21,1834.3355053712628
26_1_2013-06-28,878.4847198835652
26_1_2013-07-05,112511.40596223323
26_1_2013-07-12,38926.15822783251
26_1_2013-07-19,1062.6846699507391
26_1_2013-07-26,3274.9542378225206
26_2_2012-11-02,4424.248181855501
26_2_2012-11-09,8981.745222085387
26_2_2012-11-16,-120.52417270266503
26_2_2012-11-23,1165.7447044334976
26_2_2012-11-30,4577.923354865553
26_2_2012-12-07,1631.1511584900027
26_2_2012-12-14,22.48548315629737
26_2_2012-12-21,6529.923603398518
26_2_2012-12-28,671.0266515771823
26_2_2013-01-04,157.00206580001
26_2_2013-01-11,153.46299261083743
26_2_2013-01-18,5862.112678571428
26_2_2013-01-25,2808.2197593732894
26_2_2013-02-01,40715.17289367816
26_2_2013-02-08,8802.313238095236
26_2_2013-02-15,12270.509652172539
26_2_2013-02-22,18252.02747536946
26_2_2013-03-01,20421.768430623975
26_2_2013-03-08,15422.575853243017
26_2_2013-03-15,2238.4744488916263
26_2_2013-03-22,1848.6611018062392
26_2_2013-03-29,30056.98252339902
26_2_2013-04-05,57774.12026190477
26_2_2013-04-12,35654.01126819924
26_2_2013-04-19,84128.95355747125
26_2_2013-04-26,25928.68176600986
26_2_2013-05-03,38056.30850944171
26_2_2013-05-10,68835.15362147336
26_2_2013-05-17,19590.869016009845
26_2_2013-05-24,14193.238664203614
26_2_2013-05-31,8250.26400143678
26_2_2013-06-07,130.77479885057474
26_2_2013-06-14,19338.448284482754
26_2_2013-06-21,26745.575374794742
26_2_2013-06-28,6133.9454289135165
26_2_2013-07-05,25552.382375821027
26_2_2013-07-12,19532.149456604227
26_2_2013-07-19,3164.531861795293
26_2_2013-07-26,17339.38403674056
26_3_2012-11-02,30431.355199302143
26_3_2012-11-09,15212.07147988506
26_3_2012-11-16,9824.806108237548
26_3_2012-11-23,13851.573281940484
26_3_2012-11-30,3425.7473377542005
26_3_2012-12-07,21321.180533867002
26_3_2012-12-14,10470.16751630984
26_3_2012-12-21,3720.381352753567
26_3_2012-12-28,9104.406972458575
26_3_2013-01-04,7144.385669608649
26_3_2013-01-11,1426.3494075016065
26_3_2013-01-18,3051.289259609245
26_3_2013-01-25,5536.655997365371
26_3_2013-02-01,5658.554953294671
26_3_2013-02-08,13837.533391603736
26_3_2013-02-15,3101.3828604427185
26_3_2013-02-22,7989.804751027469
26_3_2013-03-01,4683.120215146111
26_3_2013-03-08,1375.2177327586207
26_3_2013-03-15,533.3670578817736
26_3_2013-03-22,3812.6518645635983
26_3_2013-03-29,1772.462962864993
26_3_2013-04-05,1463.9946193978744
26_3_2013-04-12,3481.2329851742197
26_3_2013-04-19,3129.678624192368
26_3_2013-04-26,7852.682269957054
26_3_2013-05-03,1939.7734090223046
26_3_2013-05-10,825.6286271915346
26_3_2013-05-17,102862.97478550904
26_3_2013-05-24,38224.55625164202
26_3_2013-05-31,871.9558196496992
26_3_2013-06-07,3135.9442057665965
26_3_2013-06-14,4342.695748152709
26_3_2013-06-21,8981.199116379312
26_3_2013-06-28,1256.023522167488
26_3_2013-07-05,3618.786430804007
26_3_2013-07-12,1718.4064411740203
26_3_2013-07-19,21712.966834770104
26_3_2013-07-26,471.3875086972591
26_4_2012-11-02,194.10412807107224
26_4_2012-11-09,169.0718185550082
26_4_2012-11-16,5823.9741416256165
26_4_2012-11-23,2711.2439213000125
26_4_2012-11-30,42585.11418230333
26_4_2012-12-07,8006.802854679803
26_4_2012-12-14,12821.030999052673
26_4_2012-12-21,20215.03999568965
26_4_2012-12-28,20083.383712370003
26_4_2013-01-04,15116.560270114942
26_4_2013-01-11,2515.569097016968
26_4_2013-01-18,1728.4903758894357
26_4_2013-01-25,27076.083996784346
26_4_2013-02-01,67358.65871633824
26_4_2013-02-08,47579.7534616174
26_4_2013-02-15,107232.67755418716
26_4_2013-02-22,33300.0566155583
26_4_2013-03-01,38113.373787356315
26_4_2013-03-08,73821.28169930216
26_4_2013-03-15,15145.503068555014
26_4_2013-03-22,16141.130755952385
26_4_2013-03-29,8131.913281130269
26_4_2013-04-05,155.34304926108373
26_4_2013-04-12,17127.35386733716
26_4_2013-04-19,25055.51390544609
26_4_2013-04-26,6194.639931034481
26_4_2013-05-03,24015.62860406404
26_4_2013-05-10,19180.367303598385
26_4_2013-05-17,3035.704149562124
26_4_2013-05-24,18899.72112561576
26_4_2013-05-31,28234.368382548804
26_4_2013-06-07,13912.145059797485
26_4_2013-06-14,8441.507452928296
26_4_2013-06-21,12731.217736100309
26_4_2013-06-28,3328.639063834155
26_4_2013-07-05,19947.135965311987
26_4_2013-07-12,11954.201452244117
26_4_2013-07-19,3762.441367542418
26_4_2013-07-26,8823.336207512313
26_5_2012-11-02,9218.838998357964
26_5_2012-11-09,1571.242534021865
26_5_2012-11-16,2881.6533345264866
26_5_2012-11-23,5500.192721301829
26_5_2012-11-30,5350.879564518335
26_5_2012-12-07,12337.571028239046
26_5_2012-12-14,2555.2663514144933
26_5_2012-12-21,6051.813988256921
26_5_2012-12-28,3565.5869228581078
26_5_2013-01-04,1258.78766091954
26_5_2013-01-11,478.3970665024631
26_5_2013-01-18,3947.518647541157
26_5_2013-01-25,1700.4384388813144
26_5_2013-02-01,1268.2396882645094
26_5_2013-02-08,3450.553598809797
26_5_2013-02-15,2740.5224548418305
26_5_2013-02-22,7309.132151067321
26_5_2013-03-01,1870.4661059797877
26_5_2013-03-08,735.1664260421094
26_5_2013-03-15,98520.18224856321
26_5_2013-03-22,36868.24130131362
26_5_2013-03-29,841.8637732621785
26_5_2013-04-05,2897.3164724906323
26_5_2013-04-12,4475.035762931034
26_5_2013-04-19,8759.116755747125
26_5_2013-04-26,1283.5205254515602
26_5_2013-05-03,3269.7724446979832
26_5_2013-05-10,1791.450754067771
26_5_2013-05-17,23.93315228470248
26_5_2013-05-24,16829.662760310093
26_5_2013-05-31,628.9358028697008
26_5_2013-06-07,324.3627910509031
26_5_2013-06-14,138.09370064967513
26_5_2013-06-21,5768.22894458128
26_5_2013-06-28,2558.5094392634064
26_5_2013-07-05,42959.85523977462
26_5_2013-07-12,7853.915912924722
26_5_2013-07-19,11737.736843390803
26_5_2013-07-26,18515.903976190475
26_6_2012-11-02,18479.94692651889
26_6_2012-11-09,14636.333764367815
26_6_2012-11-16,2348.6358819102356
26_6_2012-11-23,1770.0730667761352
26_6_2012-11-30,23959.940349343182
26_6_2012-12-07,58430.712721264375
26_6_2012-12-14,38678.3774770115
26_6_2012-12-21,89320.08880480292
26_6_2012-12-28,27055.7676408046
26_6_2013-01-04,36284.757784072244
26_6_2013-01-11,65357.216920156
26_6_2013-01-18,16232.898816502464
26_6_2013-01-25,12654.115930623972
26_6_2013-02-01,8033.073027093596
26_6_2013-02-08,148.11334277504105
26_6_2013-02-15,18627.51287643678
26_6_2013-02-22,25882.619634441708
26_6_2013-03-01,10361.07110673235
26_6_2013-03-08,25780.460349901536
26_6_2013-03-15,83657.20777586206
26_6_2013-03-22,19539.899911740555
26_6_2013-03-29,63058.17555801861
26_6_2013-04-05,32011.1161543514
26_6_2013-04-12,15310.628536460668
26_6_2013-04-19,12125.549081691297
26_6_2013-04-26,14931.483157430212
26_6_2013-05-03,3119.9283534482756
26_6_2013-05-10,18936.928261425837
26_6_2013-05-17,40852.54808388069
26_6_2013-05-24,3726.493028524252
26_6_2013-05-31,12841.927339080465
26_6_2013-06-07,19896.939947865358
26_6_2013-06-14,1397.8081149425288
26_6_2013-06-21,4516.429533493676
26_6_2013-06-28,6162.241132853832
26_6_2013-07-05,14053.825286945814
26_6_2013-07-12,19432.583336206895
26_6_2013-07-19,5449.331614326764
26_6_2013-07-26,8191.028138832122
26_7_2012-11-02,5778.796819991789
26_7_2012-11-09,1713.1391956759712
26_7_2012-11-16,484.70658661740566
26_7_2012-11-23,4679.568165298302
26_7_2012-11-30,1734.9663196284403
26_7_2012-12-07,1420.6531734491562
26_7_2012-12-14,4538.335577755733
26_7_2012-12-21,5602.975069239189
26_7_2012-12-28,7646.324589490969
26_7_2013-01-04,1894.2496193481377
26_7_2013-01-11,1004.6310012657365
26_7_2013-01-18,92179.86088327861
26_7_2013-01-25,34222.47751642036
26_7_2013-02-01,998.9712684729067
26_7_2013-02-08,2761.8807129857687
26_7_2013-02-15,6428.6678979885055
26_7_2013-02-22,9457.439716954024
26_7_2013-03-01,-16.643798893336076
26_7_2013-03-08,1315.4932060755339
26_7_2013-03-15,2548.311240831964
26_7_2013-03-22,2493.84185176892
26_7_2013-03-29,21.83349553867074
26_7_2013-04-05,38548.95552175699
26_7_2013-04-12,1440.986286039479
26_7_2013-04-19,968.2925383825943
26_7_2013-04-26,171.04536945812808
26_7_2013-05-03,6005.603588259442
26_7_2013-05-10,4228.333912151067
26_7_2013-05-17,354840.89205747115
26_7_2013-05-24,11227.468172619048
26_7_2013-05-31,12628.338099137933
26_7_2013-06-07,17344.705200533663
26_7_2013-06-14,18031.019319786537
26_7_2013-06-21,16158.253410509029
26_7_2013-06-28,2332.239847016968
26_7_2013-07-05,1713.8331382047074
26_7_2013-07-12,24156.98007348111
26_7_2013-07-19,62781.540489053106
26_7_2013-07-26,36270.84195874384
26_8_2012-11-02,88862.04976169951
26_8_2012-11-09,25875.095497126444
26_8_2012-11-16,38095.766906403944
26_8_2012-11-23,64394.696916119334
26_8_2012-11-30,19759.075297003288
26_8_2012-12-07,12133.093578407228
26_8_2012-12-14,10100.425113505742
26_8_2012-12-21,1816.8218965517242
26_8_2012-12-28,26197.213708949104
26_8_2013-01-04,26349.818509441706
26_8_2013-01-11,8915.338455665024
26_8_2013-01-18,24784.672528735628
26_8_2013-01-25,47497.7700979064
26_8_2013-02-01,15640.362212643675
26_8_2013-02-08,45815.96058812259
26_8_2013-02-15,32446.455790024633
26_8_2013-02-22,14422.752701970447
26_8_2013-03-01,13110.928621305417
26_8_2013-03-08,14305.317906609193
26_8_2013-03-15,2829.061370279146
26_8_2013-03-22,18207.414713464703
26_8_2013-03-29,26821.31179050355
26_8_2013-04-05,3960.9150377969263
26_8_2013-04-12,13972.941598111658
26_8_2013-04-19,17527.38342200328
26_8_2013-04-26,1392.3055100574716
26_8_2013-05-03,3743.597564849191
26_8_2013-05-10,6133.484076214881
26_8_2013-05-17,11255.525156814449
26_8_2013-05-24,18988.835104269292
26_8_2013-05-31,3367.371814039409
26_8_2013-06-07,6449.716248134051
26_8_2013-06-14,4952.182611111111
26_8_2013-06-21,1579.120276683087
26_8_2013-06-28,523.8191609195403
26_8_2013-07-05,4970.892330696602
26_8_2013-07-12,1835.9572012097428
26_8_2013-07-19,1475.7987410805188
26_8_2013-07-26,4832.18105329038
26_9_2012-11-02,5424.729599616857
26_9_2012-11-09,7573.137770778072
26_9_2012-11-16,1799.2941701179777
26_9_2012-11-23,1079.9483439039411
26_9_2012-11-30,104199.76835440613
26_9_2012-12-07,36592.4472978243
26_9_2012-12-14,1233.7090486453205
26_9_2012-12-21,2232.8100199096875
26_9_2012-12-28,4904.388223727421
26_9_2013-01-04,10229.123939655172
26_9_2013-01-11,1300.9381362889985
26_9_2013-01-18,2271.1422792145595
26_9_2013-01-25,2118.067126957812
26_9_2013-02-01,33.6289626622518
26_9_2013-02-08,31864.23326272578
26_9_2013-02-15,835.8340463875207
26_9_2013-02-22,1062.824880952381
26_9_2013-03-01,202.43208538587854
26_9_2013-03-08,5882.049074165298
26_9_2013-03-15,3567.202923236247
26_9_2013-03-22,92192.22159948004
26_9_2013-03-29,8257.376551724135
26_9_2013-04-05,11727.572492200326
26_9_2013-04-12,17364.55124261084
26_9_2013-04-19,17824.351443760264
26_9_2013-04-26,16476.75140763547
26_9_2013-05-03,3042.104096059112
26_9_2013-05-10,1887.4881108374377
26_9_2013-05-17,24727.052904761902
26_9_2013-05-24,60166.07703585111
26_9_2013-05-31,36938.018650451566
26_9_2013-06-07,86675.83134154353
26_9_2013-06-14,23690.918319786546
26_9_2013-06-21,37473.643216748766
26_9_2013-06-28,61205.36429556651
26_9_2013-07-05,16635.90980418719
26_9_2013-07-12,12439.348593185552
26_9_2013-07-19,8296.802728448278
26_9_2013-07-26,40176.93060837439
26_10_2012-11-02,32088.336330459766
26_10_2012-11-09,8974.086405172417
26_10_2012-11-16,24820.58553808074
26_10_2012-11-23,38825.947479748225
26_10_2012-11-30,6752.567671182265
26_10_2012-12-07,50197.48193760263
26_10_2012-12-14,32405.024479474556
26_10_2012-12-21,12773.861204844008
26_10_2012-12-28,12115.456651477834
26_10_2013-01-04,15266.957564449911
26_10_2013-01-11,3043.216807471264
26_10_2013-01-18,19947.897926313624
26_10_2013-01-25,26176.017825123152
26_10_2013-02-01,3746.058155982906
26_10_2013-02-08,11700.636634236449
26_10_2013-02-15,42210.87553386699
26_10_2013-02-22,1478.1256383415432
26_10_2013-03-01,3412.6539754799774
26_10_2013-03-08,6240.682536535951
26_10_2013-03-15,8625.58271982759
26_10_2013-03-22,21074.51486617406
26_10_2013-03-29,5180.287752463057
26_10_2013-04-05,8130.608121305421
26_10_2013-04-12,4787.163857553365
26_10_2013-04-19,1820.6426490147785
26_10_2013-04-26,523.9377504105091
26_10_2013-05-03,4519.917017241379
26_10_2013-05-10,1745.7163324731155
26_10_2013-05-17,1906.3728557060754
26_10_2013-05-24,6320.1036116584555
26_10_2013-05-31,5002.590690749865
26_10_2013-06-07,7396.398875868386
26_10_2013-06-14,2016.853228338872
26_10_2013-06-21,1054.5157868826575
26_10_2013-06-28,108264.48084359607
26_10_2013-07-05,37898.99288464695
26_10_2013-07-12,1270.7866108374385
26_10_2013-07-19,2677.596940613027
26_10_2013-07-26,6435.795035030102
26_11_2012-11-02,11663.158884173301
26_11_2012-11-09,1354.6490968801318
26_11_2012-11-16,1908.406897988505
26_11_2012-11-23,2023.7969393551855
26_11_2012-11-30,23331.67332943349
26_11_2012-12-07,2231.0491326422307
26_11_2012-12-14,909.0121163793103
26_11_2012-12-21,273.8291625615764
26_11_2012-12-28,9253.651931992337
26_11_2013-01-04,2828.758538295087
26_11_2013-01-11,55170.85789224137
26_11_2013-01-18,8001.891413793105
26_11_2013-01-25,12784.13259613806
26_11_2013-02-01,19939.704241995074
26_11_2013-02-08,19625.90223009031
26_11_2013-02-15,24386.507131773396
26_11_2013-02-22,2779.4923000136832
26_11_2013-03-01,5006.803208538586
26_11_2013-03-08,28033.488300355773
26_11_2013-03-15,68578.8225094417
26_11_2013-03-22,47644.54558230705
26_11_2013-03-29,107848.23645463875
26_11_2013-04-05,33662.596494047626
26_11_2013-04-12,37136.16450431035
26_11_2013-04-19,73882.32581793926
26_11_2013-04-26,15560.864394909691
26_11_2013-05-03,16154.300036945815
26_11_2013-05-10,9002.924192939243
26_11_2013-05-17,732.7534712643679
26_11_2013-05-24,41791.668371852786
26_11_2013-05-31,33756.978103448266
26_11_2013-06-07,11958.998667282429
26_11_2013-06-14,24602.187069689928
26_11_2013-06-21,41033.78745833334
26_11_2013-06-28,8431.726979611385
26_11_2013-07-05,67175.19061247949
26_11_2013-07-12,32915.72234729065
26_11_2013-07-19,15644.312583258697
26_11_2013-07-26,13182.69720032841
26_12_2012-11-02,16114.90269376026
26_12_2012-11-09,2998.1953908045975
26_12_2012-11-16,18519.222021072797
26_12_2012-11-23,31177.249215038308
26_12_2012-11-30,3699.2679824024276
26_12_2012-12-07,13141.715559523807
26_12_2012-12-14,25789.115099753693
26_12_2012-12-21,1680.1208457854405
26_12_2012-12-28,3550.590103393216
26_12_2013-01-04,7289.098578464067
26_12_2013-01-11,10461.853761699505
26_12_2013-01-18,24390.697533798586
26_12_2013-01-25,5131.815577996717
26_12_2013-02-01,8033.322047755885
26_12_2013-02-08,5206.85990640394
26_12_2013-02-15,2161.4551585933227
26_12_2013-02-22,512.9500808702791
26_12_2013-03-01,5833.005787356319
26_12_2013-03-08,1781.7274835408048
26_12_2013-03-15,2100.7428915571973
26_12_2013-03-22,8593.698682266013
26_12_2013-03-29,6191.589405993433
26_12_2013-04-05,7960.736948117971
26_12_2013-04-12,1918.3047162839835
26_12_2013-04-19,1010.6687177066232
26_12_2013-04-26,97808.9729943897
26_12_2013-05-03,38406.06185673233
26_12_2013-05-10,1792.275415659054
26_12_2013-05-17,2558.3517681992344
26_12_2013-05-24,6642.654042487687
26_12_2013-05-31,15868.88446223317
26_12_2013-06-07,-8.133825521486047
26_12_2013-06-14,1394.0775041050904
26_12_2013-06-21,2112.1624357553364
26_12_2013-06-28,2063.8727460054315
26_12_2013-07-05,27.257945043103444
26_12_2013-07-12,26762.83953407225
26_12_2013-07-19,2174.086780910629
26_12_2013-07-26,1069.577727011494
26_13_2012-11-02,344.16494663382605
26_13_2012-11-09,12023.630678160926
26_13_2012-11-16,3031.9458841647343
26_13_2012-11-23,62169.115738505745
26_13_2012-11-30,7931.969264936216
26_13_2012-12-07,13113.175272372742
26_13_2012-12-14,18874.916828817728
26_13_2012-12-21,18820.17482450739
26_13_2012-12-28,30267.89398132184
26_13_2013-01-04,2911.8156325259993
26_13_2013-01-11,6426.537394747974
26_13_2013-01-18,24208.23811945812
26_13_2013-01-25,63562.20762068969
26_13_2013-02-01,39153.9039544335
26_13_2013-02-08,95574.15930281878
26_13_2013-02-15,28466.39893883416
26_13_2013-02-22,36383.66207019704
26_13_2013-03-01,66700.24158296635
26_13_2013-03-08,16868.44384811166
26_13_2013-03-15,13834.488562397366
26_13_2013-03-22,9670.156090106731
26_13_2013-03-29,1337.6810344827586
26_13_2013-04-05,52307.14242816095
26_13_2013-04-12,44714.77005747126
26_13_2013-04-19,15303.330215722497
26_13_2013-04-26,25596.42593760262
26_13_2013-05-03,63326.86678160923
26_13_2013-05-10,16799.206878489324
26_13_2013-05-17,117035.15125164202
26_13_2013-05-24,40754.55251067324
26_13_2013-05-31,23423.35479488232
26_13_2013-06-07,17798.776552545154
26_13_2013-06-14,17726.017412561578
26_13_2013-06-21,2801.565413382594
26_13_2013-06-28,18675.044893199232
26_13_2013-07-05,47474.95928338806
26_13_2013-07-12,3978.2618660853877
26_13_2013-07-19,19167.32145792282
26_13_2013-07-26,19839.50868596059
26_14_2012-11-02,1712.9699024356871
26_14_2012-11-09,4137.283598095275
26_14_2012-11-16,8994.836883661741
26_14_2012-11-23,14507.026173234814
26_14_2012-11-30,40383.429703612484
26_14_2012-12-07,5540.157271551722
26_14_2012-12-14,8769.333100164204
26_14_2012-12-21,6273.469056650242
26_14_2012-12-28,3773.426711206898
26_14_2013-01-04,445.4282643678161
26_14_2013-01-11,8931.09077770936
26_14_2013-01-18,1944.1841102174194
26_14_2013-01-25,4040.533118637109
26_14_2013-02-01,20289.328079228242
26_14_2013-02-08,9291.001995484401
26_14_2013-02-15,9844.981463464697
26_14_2013-02-22,2613.741781798662
26_14_2013-03-01,1311.98579228243
26_14_2013-03-08,98472.86685974277
26_14_2013-03-15,37906.2272192118
